Source,Target,Type,Id,Label,Weight
109293184816147785,109288933370778173,Directed,924,,1
109293184816147785,109293135036365212,Directed,925,,1
109294720940494344,109288933370778173,Directed,926,,1
109294720940494344,109338807747038374,Directed,927,,1
109355861489414516,109288933370778173,Directed,928,,1
109772938317903649,109288933370778173,Directed,929,,1
109308765271458057,109288933370778173,Directed,930,,1
109308765271458057,109487644098588589,Directed,931,,1
109286610591014606,109288933370778173,Directed,932,,1
109367301825760914,109288933370778173,Directed,933,,1
109417269685207889,109354564202240035,Directed,934,,1
109308484527298540,109354564202240035,Directed,935,,1
109512761375213479,109354564202240035,Directed,936,,1
109512761375213479,109385061787828658,Directed,937,,1
109377730179276730,109354564202240035,Directed,938,,1
109326926763535765,109354564202240035,Directed,939,,1
109499559680949984,109354564202240035,Directed,940,,1
109361093834729267,109354564202240035,Directed,941,,1
109363072604388999,109354564202240035,Directed,942,,1
109363072604388999,109414176418104300,Directed,943,,1
109363072604388999,109338807747038374,Directed,944,,1
109371689402017064,108198889354277630,Directed,945,,1
109745864261651225,109374317861274609,Directed,946,,1
109363098339267673,109374317861274609,Directed,947,,1
109376958053507716,109374317861274609,Directed,948,,1
108202686568504494,109374317861274609,Directed,949,,1
109366252977663856,109374317861274609,Directed,950,,1
109366252977663856,109367792354901537,Directed,951,,1
108203389878878938,109374317861274609,Directed,952,,1
109288689972132863,109288933370778173,Directed,953,,1
109288689972132863,109363338530430436,Directed,954,,1
109288689972132863,109291864681275446,Directed,955,,1
109288689972132863,109293135036365212,Directed,956,,1
109288689972132863,109297111162570193,Directed,957,,1
109288689972132863,109376163724261020,Directed,958,,1
109288689972132863,109290239455936796,Directed,959,,1
109265325424983504,109288933370778173,Directed,960,,1
109265325424983504,109422830926272855,Directed,961,,1
109265325424983504,109338807747038374,Directed,962,,1
109265325424983504,109294488048142181,Directed,963,,1
109265325424983504,109297111162570193,Directed,964,,1
190296,109288933370778173,Directed,965,,1
109838083951075571,109288933370778173,Directed,966,,1
109327950591677932,109288933370778173,Directed,967,,1
109327950591677932,109293135036365212,Directed,968,,1
109265277788769753,109288933370778173,Directed,969,,1
109265277788769753,109297111162570193,Directed,970,,1
109265277788769753,109264512840065384,Directed,971,,1
109265277788769753,109293135036365212,Directed,972,,1
109117966462364300,109288933370778173,Directed,973,,1
109385198188398340,109288933370778173,Directed,974,,1
109563881310980771,109288933370778173,Directed,975,,1
109563881310980771,109362988723701990,Directed,976,,1
109666232262662901,109288933370778173,Directed,977,,1
109666232262662901,109563881310980771,Directed,978,,1
109300491939745058,109288933370778173,Directed,979,,1
109380098304019083,109288933370778173,Directed,980,,1
109350043912475662,109375061096048492,Directed,981,,1
109362668687970520,109487644098588589,Directed,982,,1
109286055206004491,109284924938170237,Directed,983,,1
109367895423298803,109291589253647141,Directed,984,,1
1233181,109291589253647141,Directed,985,,1
109326676169754766,109291589253647141,Directed,986,,1
1135074,109291589253647141,Directed,987,,1
109327804246823290,109291589253647141,Directed,988,,1
109316679177569675,109291589253647141,Directed,989,,1
109294285642471551,109291589253647141,Directed,990,,1
109521100848534276,109288933370778173,Directed,991,,1
109372902978634295,109288933370778173,Directed,992,,1
109287810909442261,109288933370778173,Directed,993,,1
109410735057658375,109288933370778173,Directed,994,,1
109410735057658375,109563881310980771,Directed,995,,1
109763187295057400,109288933370778173,Directed,996,,1
109387108418791390,109288933370778173,Directed,997,,1
109294241364492284,109288933370778173,Directed,998,,1
109565536948024629,109288933370778173,Directed,999,,1
109565536948024629,109294926575446994,Directed,1000,,1
417634,109487644098588589,Directed,1001,,1
109428911622518809,109487644098588589,Directed,1002,,1
109300171293498486,109487644098588589,Directed,1003,,1
109395306526811333,109487644098588589,Directed,1004,,1
109395306526811333,109367792354901537,Directed,1005,,1
109243758526765807,109487644098588589,Directed,1006,,1
109310809965283004,109487644098588589,Directed,1007,,1
109310809965283004,109326969348961296,Directed,1008,,1
109310809965283004,109367792354901537,Directed,1009,,1
109310809965283004,109367703137807324,Directed,1010,,1
109310809965283004,109297111162570193,Directed,1011,,1
109340556758271627,109487644098588589,Directed,1012,,1
109340556758271627,109329400158192172,Directed,1013,,1
109340556758271627,109204195208038648,Directed,1014,,1
109340556758271627,109297111162570193,Directed,1015,,1
109340556758271627,109293135036365212,Directed,1016,,1
109340556758271627,109362917959569479,Directed,1017,,1
109340556758271627,109380952011037709,Directed,1018,,1
109392034254582969,109563881310980771,Directed,1019,,1
109296204121822502,109563881310980771,Directed,1020,,1
109296204121822502,109338807747038374,Directed,1021,,1
109296204121822502,109293135036365212,Directed,1022,,1
109497718274889626,109563881310980771,Directed,1023,,1
109527686228823054,109563881310980771,Directed,1024,,1
109527686228823054,109338807747038374,Directed,1025,,1
109380567734552782,109563881310980771,Directed,1026,,1
109535202235203234,109563881310980771,Directed,1027,,1
109292130912270433,109563881310980771,Directed,1028,,1
109368460988057695,109487644098588589,Directed,1029,,1
109368460988057695,109302363757516489,Directed,1030,,1
109368460988057695,109363624973809625,Directed,1031,,1
109368460988057695,109388838818111054,Directed,1032,,1
109502556586122909,109302363757516489,Directed,1033,,1
109362611640990493,109302363757516489,Directed,1034,,1
109362611640990493,109291589253647141,Directed,1035,,1
109479097732602905,109563881310980771,Directed,1036,,1
109479097732602905,109354564202240035,Directed,1037,,1
109316250747319291,109363624973809625,Directed,1038,,1
109248079834869691,109357065300528190,Directed,1039,,1
109248079834869691,109294926575446994,Directed,1040,,1
109248079834869691,109297111162570193,Directed,1041,,1
109281847213983021,109357065300528190,Directed,1042,,1
109281847213983021,109362988723701990,Directed,1043,,1
109281847213983021,109338807747038374,Directed,1044,,1
109293980443524046,109463752258437800,Directed,1045,,1
109293980443524046,109354564202240035,Directed,1046,,1
109293980443524046,109388838818111054,Directed,1047,,1
109365583353019413,109463752258437800,Directed,1048,,1
109383000640759559,109463752258437800,Directed,1049,,1
108788526493329853,109563881310980771,Directed,1050,,1
108788526493329853,109376163724261020,Directed,1051,,1
108788526493329853,109362988723701990,Directed,1052,,1
109513683956961913,109563881310980771,Directed,1053,,1
109308567416657443,109563881310980771,Directed,1054,,1
109298561152880469,109339533322620563,Directed,1055,,1
109365893243244781,109339533322620563,Directed,1056,,1
109365893243244781,109297111162570193,Directed,1057,,1
109423047476120142,109377922514122346,Directed,1058,,1
109338745080343221,109520852433950308,Directed,1059,,1
1037544,109520852433950308,Directed,1060,,1
1037544,109310849551830305,Directed,1061,,1
109303966938070446,109520852433950308,Directed,1062,,1
109268669355261437,109520852433950308,Directed,1063,,1
109258064542775448,109520852433950308,Directed,1064,,1
109258064542775448,108195632179392838,Directed,1065,,1
109365719112155358,109520852433950308,Directed,1066,,1
109326305537139578,109520852433950308,Directed,1067,,1
109326305537139578,109297111162570193,Directed,1068,,1
108198609139600715,109520852433950308,Directed,1069,,1
108198609139600715,108195632179392838,Directed,1070,,1
109251312445372658,109520852433950308,Directed,1071,,1
109372395324910464,109520852433950308,Directed,1072,,1
109372395324910464,109265756335877680,Directed,1073,,1
109365665236681392,109520852433950308,Directed,1074,,1
109311251121222029,109520852433950308,Directed,1075,,1
109370813161621842,109520852433950308,Directed,1076,,1
109324138141296665,109520852433950308,Directed,1077,,1
109327231398746219,109520852433950308,Directed,1078,,1
109480465040504533,109520852433950308,Directed,1079,,1
109390673842823561,109520852433950308,Directed,1080,,1
109299232439743510,109520852433950308,Directed,1081,,1
109299232439743510,109455948712672184,Directed,1082,,1
109299232439743510,109297111162570193,Directed,1083,,1
109299232439743510,109294445881520652,Directed,1084,,1
108193822767977225,109520852433950308,Directed,1085,,1
108195632179392838,109520852433950308,Directed,1086,,1
108195632179392838,108195632179392838,Directed,1087,,1
109334606205787214,109520852433950308,Directed,1088,,1
109383208213956083,109563881310980771,Directed,1089,,1
109367842389120440,109563881310980771,Directed,1090,,1
109362711224955968,109371597091874184,Directed,1091,,1
109309731440077385,109371597091874184,Directed,1092,,1
109650355930703552,109371597091874184,Directed,1093,,1
109553908634535797,109371597091874184,Directed,1094,,1
109553908634535797,109363338530430436,Directed,1095,,1
109380574178900404,109371597091874184,Directed,1096,,1
109377624417003213,109371597091874184,Directed,1097,,1
109321041298278638,109323147287060595,Directed,1098,,1
109246039769118046,109296603024689772,Directed,1099,,1
109246039769118046,109376163724261020,Directed,1100,,1
109246039769118046,109288933370778173,Directed,1101,,1
109411518729126677,109363624973809625,Directed,1102,,1
109293842217327582,109354564202240035,Directed,1103,,1
109429390273537853,109354564202240035,Directed,1104,,1
109450568860488708,109354564202240035,Directed,1105,,1
109453518083754067,109354564202240035,Directed,1106,,1
109336897834217286,109354564202240035,Directed,1107,,1
109570715256358362,109354564202240035,Directed,1108,,1
109351409003379056,109354564202240035,Directed,1109,,1
109351409003379056,109265756335877680,Directed,1110,,1
109321877095790963,109365810816799269,Directed,1111,,1
109321877095790963,109258365870305449,Directed,1112,,1
109321877095790963,109294349632513333,Directed,1113,,1
109430324517016354,109365810816799269,Directed,1114,,1
109317350504139514,109620785786254977,Directed,1115,,1
109556214973078646,109620785786254977,Directed,1116,,1
109362556345297756,109620785786254977,Directed,1117,,1
109364668069119362,109620785786254977,Directed,1118,,1
109364668069119362,109362988723701990,Directed,1119,,1
109364668069119362,109303713361347455,Directed,1120,,1
109364668069119362,109288933370778173,Directed,1121,,1
109364668069119362,109294926575446994,Directed,1122,,1
109364668069119362,109302500471256911,Directed,1123,,1
109364668069119362,109371828823811707,Directed,1124,,1
109364668069119362,109365583353019413,Directed,1125,,1
109364668069119362,109310849551830305,Directed,1126,,1
109364668069119362,109367994419933101,Directed,1127,,1
109363929021155758,109366441057036098,Directed,1128,,1
109256115874030121,109329400158192172,Directed,1129,,1
109256115874030121,109308875228834754,Directed,1130,,1
109256115874030121,109307025315424178,Directed,1131,,1
109337751620611084,109329400158192172,Directed,1132,,1
109337751620611084,108195632179392838,Directed,1133,,1
109337751620611084,109455948712672184,Directed,1134,,1
109337751620611084,109338471982438938,Directed,1135,,1
109289874142998953,109329400158192172,Directed,1136,,1
109289874142998953,109288933370778173,Directed,1137,,1
527639,109240495129582918,Directed,1138,,1
109316206719210154,109240495129582918,Directed,1139,,1
109367490298216024,109367792354901537,Directed,1140,,1
109521613129326990,109367792354901537,Directed,1141,,1
109521613129326990,109286358919610438,Directed,1142,,1
109299581490130504,109367792354901537,Directed,1143,,1
109299581490130504,109326969348961296,Directed,1144,,1
109299581490130504,109297111162570193,Directed,1145,,1
109350448301312087,109363338530430436,Directed,1146,,1
109249184587449048,109363338530430436,Directed,1147,,1
109411081847434562,109363338530430436,Directed,1148,,1
109333559795824473,109363338530430436,Directed,1149,,1
109377645694018396,109363338530430436,Directed,1150,,1
109377645694018396,109253075745809751,Directed,1151,,1
109245763003642262,109363338530430436,Directed,1152,,1
109243433063582441,109363338530430436,Directed,1153,,1
356287,109363338530430436,Directed,1154,,1
108197665339433489,109363338530430436,Directed,1155,,1
109288856841893953,109363338530430436,Directed,1156,,1
274784,109363338530430436,Directed,1157,,1
109521639763343689,109363338530430436,Directed,1158,,1
109298057904811537,109363338530430436,Directed,1159,,1
109297351269116754,109363338530430436,Directed,1160,,1
109362917959569479,109363338530430436,Directed,1161,,1
109332421864261534,109363338530430436,Directed,1162,,1
109289573507443478,109363338530430436,Directed,1163,,1
109320632357356526,109363338530430436,Directed,1164,,1
109365994974455477,109362988723701990,Directed,1165,,1
513224,109362988723701990,Directed,1166,,1
513224,109263683781946326,Directed,1167,,1
109367388292620093,109362988723701990,Directed,1168,,1
109422541807667987,108206111778664751,Directed,1169,,1
109501206982614730,108206111778664751,Directed,1170,,1
109289111946263304,108206111778664751,Directed,1171,,1
109310052582901822,108195632179392838,Directed,1172,,1
109298225088218998,562088,Directed,1173,,1
109245683851961643,562088,Directed,1174,,1
109252476615622782,562088,Directed,1175,,1
36062,562088,Directed,1176,,1
109423177803620862,562088,Directed,1177,,1
527962,562088,Directed,1178,,1
548706,562088,Directed,1179,,1
548706,1331367,Directed,1180,,1
109293964223573559,562088,Directed,1181,,1
62898,562088,Directed,1182,,1
782304,562088,Directed,1183,,1
109300949570334616,562088,Directed,1184,,1
109300949570334616,30437,Directed,1185,,1
108194688370296441,108195632179392838,Directed,1186,,1
108641766975041086,108195632179392838,Directed,1187,,1
109502716481774045,562088,Directed,1188,,1
108194977587556096,562088,Directed,1189,,1
108199901511450637,562088,Directed,1190,,1
109282099325158221,562088,Directed,1191,,1
109247164774440536,562088,Directed,1192,,1
42224,562088,Directed,1193,,1
109258868479695308,562088,Directed,1194,,1
108770659118944144,562088,Directed,1195,,1
108192636348795125,562088,Directed,1196,,1
109288467101878948,562088,Directed,1197,,1
108217113033991341,562088,Directed,1198,,1
109329600181136147,562088,Directed,1199,,1
109272775315278551,562088,Directed,1200,,1
109275299802467001,562088,Directed,1201,,1
109242161301797858,562088,Directed,1202,,1
504017,562088,Directed,1203,,1
150014,562088,Directed,1204,,1
570402,562088,Directed,1205,,1
106563674072752335,562088,Directed,1206,,1
109373557306289333,562088,Directed,1207,,1
109206633777099704,562088,Directed,1208,,1
108217240319851721,562088,Directed,1209,,1
109372586279025679,562088,Directed,1210,,1
109298488806875240,562088,Directed,1211,,1
108252199165031879,562088,Directed,1212,,1
109188359482621875,562088,Directed,1213,,1
109247926345491182,562088,Directed,1214,,1
109244713972012769,562088,Directed,1215,,1
109259469851603223,562088,Directed,1216,,1
109292944278243778,562088,Directed,1217,,1
109324720898694006,562088,Directed,1218,,1
109333839684739296,109399367274084153,Directed,1219,,1
109333839684739296,109414176418104300,Directed,1220,,1
109333839684739296,109338807747038374,Directed,1221,,1
109500863409788637,109399367274084153,Directed,1222,,1
109446176887138940,109399367274084153,Directed,1223,,1
109607656940130579,109399367274084153,Directed,1224,,1
109501683562274592,109399367274084153,Directed,1225,,1
109457919798211413,109399367274084153,Directed,1226,,1
109535167091462744,109399367274084153,Directed,1227,,1
109535167091462744,109380952011037709,Directed,1228,,1
109378495422666927,109399367274084153,Directed,1229,,1
109290524804265768,109399367274084153,Directed,1230,,1
109391152909725631,109399367274084153,Directed,1231,,1
109455279070711392,109399367274084153,Directed,1232,,1
109300005950394159,109399367274084153,Directed,1233,,1
109300005950394159,109377471416842057,Directed,1234,,1
231321,109399367274084153,Directed,1235,,1
109292517705072203,109455948712672184,Directed,1236,,1
109297049937863839,109455948712672184,Directed,1237,,1
109336533340088910,109270293184480708,Directed,1238,,1
109525224320146577,109362988723701990,Directed,1239,,1
109574633799984580,109362988723701990,Directed,1240,,1
109285200389268054,109362988723701990,Directed,1241,,1
109285200389268054,109354564202240035,Directed,1242,,1
109285200389268054,109294926575446994,Directed,1243,,1
1277362,109354564202240035,Directed,1244,,1
109355873929602705,109354564202240035,Directed,1245,,1
109355873929602705,109362988723701990,Directed,1246,,1
109355873929602705,109288689106034474,Directed,1247,,1
109331969181970617,109354564202240035,Directed,1248,,1
109388167542814162,109487644098588589,Directed,1249,,1
109295456216664914,109291589253647141,Directed,1250,,1
109406348838985653,109291589253647141,Directed,1251,,1
109291589253647141,109291589253647141,Directed,1252,,1
109373798308041778,109291589253647141,Directed,1253,,1
109408258659153811,108195632179392838,Directed,1254,,1
109288362891208688,108195632179392838,Directed,1255,,1
109296526022235054,108195632179392838,Directed,1256,,1
109262452061401440,108195632179392838,Directed,1257,,1
109272195994898702,109288933370778173,Directed,1258,,1
109512479867156096,109288933370778173,Directed,1259,,1
109364846925257054,109288933370778173,Directed,1260,,1
109292877878090029,109288933370778173,Directed,1261,,1
109325796382928162,109288933370778173,Directed,1262,,1
109499374144387301,109288933370778173,Directed,1263,,1
109499374144387301,109299079925984332,Directed,1264,,1
108208697444059840,109354564202240035,Directed,1265,,1
109456658787810385,109354564202240035,Directed,1266,,1
109379492146081363,109354564202240035,Directed,1267,,1
109453224790548489,109354564202240035,Directed,1268,,1
107048634337213099,109354564202240035,Directed,1269,,1
107048634337213099,562088,Directed,1270,,1
109503541383033588,109354564202240035,Directed,1271,,1
48790,109354564202240035,Directed,1272,,1
48790,106495635830136632,Directed,1273,,1
48790,562088,Directed,1274,,1
48790,1331367,Directed,1275,,1
48790,268294,Directed,1276,,1
109366949465679263,109354564202240035,Directed,1277,,1
108194692499964138,109354564202240035,Directed,1278,,1
109325525298529012,109354564202240035,Directed,1279,,1
835416,109338026138202069,Directed,1280,,1
109373945433482592,109367792354901537,Directed,1281,,1
109373945433482592,109338807747038374,Directed,1282,,1
109257945570224027,109246715869025687,Directed,1283,,1
109504622329554323,109246715869025687,Directed,1284,,1
109362847623464416,109246715869025687,Directed,1285,,1
108204498532349228,109246715869025687,Directed,1286,,1
109396199726455588,109246715869025687,Directed,1287,,1
109396199726455588,109361244982718853,Directed,1288,,1
109340258542182310,109246715869025687,Directed,1289,,1
109340258542182310,109321740046069524,Directed,1290,,1
109394592213258546,109246715869025687,Directed,1291,,1
109322305404492530,109246715869025687,Directed,1292,,1
109361654826472644,109246715869025687,Directed,1293,,1
109293959259377071,109246715869025687,Directed,1294,,1
109292974439864492,109246715869025687,Directed,1295,,1
109327904765383197,109246715869025687,Directed,1296,,1
1284699,109246715869025687,Directed,1297,,1
109355876689371677,109246715869025687,Directed,1298,,1
109362554054472567,109246715869025687,Directed,1299,,1
108208578229722234,109246715869025687,Directed,1300,,1
109269856936403057,109246715869025687,Directed,1301,,1
109405853116630100,109246715869025687,Directed,1302,,1
109377805178828492,109246715869025687,Directed,1303,,1
109247519190968033,109246715869025687,Directed,1304,,1
109298642200823974,109321740046069524,Directed,1305,,1
109321740046069524,109321740046069524,Directed,1306,,1
109321740046069524,109362988723701990,Directed,1307,,1
109321740046069524,109293135036365212,Directed,1308,,1
109373000767491528,109260470545920432,Directed,1309,,1
109259517477461157,109243071517382075,Directed,1310,,1
109336865239365690,109243071517382075,Directed,1311,,1
109499144787070588,109487644098588589,Directed,1312,,1
109292267734934946,109337809540404805,Directed,1313,,1
109292372077640997,109337809540404805,Directed,1314,,1
109372111665704572,109337809540404805,Directed,1315,,1
109508976173247180,109309760130282372,Directed,1316,,1
109508976173247180,109376163724261020,Directed,1317,,1
109389521559943304,109309760130282372,Directed,1318,,1
109389521559943304,109258365870305449,Directed,1319,,1
109389521559943304,109453077172479208,Directed,1320,,1
109322543070622365,109309760130282372,Directed,1321,,1
109322543070622365,109293135036365212,Directed,1322,,1
109322543070622365,109371611692005985,Directed,1323,,1
109363728732147196,109260948717859848,Directed,1324,,1
109333853472751298,109260948717859848,Directed,1325,,1
109434008143818852,109260948717859848,Directed,1326,,1
109246162348695209,109260948717859848,Directed,1327,,1
109553770157624012,109329400158192172,Directed,1328,,1
109412872473446264,109329400158192172,Directed,1329,,1
109412872473446264,109455948712672184,Directed,1330,,1
109298046843329635,109329400158192172,Directed,1331,,1
109298046843329635,109288933370778173,Directed,1332,,1
